Fontes;;;;
Nome;Data;Hora;Extensão;Custom
PLSA282.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA283.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA284.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA285.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA290.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA295.PRW;19/04/2018;09:26:44;PRW;#N/D
PLSA296.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA297.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA298.PRW;24/05/2017;08:40:20;PRW;#N/D
PLSA299.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA2X.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA300.PRW;27/04/2018;18:52:06;PRW;#N/D
PLSA300A.PRW;27/04/2018;18:52:06;PRW;#N/D
PLSA305.PRW;27/04/2018;18:52:06;PRW;#N/D
PLSA306.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA307.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA308.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA309.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA310.PRW;06/07/2017;19:34:37;PRW;#N/D
PLSA311.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA312.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA313.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA314.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA315.PRW;27/04/2018;18:52:06;PRW;#N/D
PLSA318.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA319.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA320.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA321.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA322.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA323.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA324.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA325.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA326.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA327.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA328.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA329.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA330.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA331.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA332.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA333.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA334.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA335.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA336.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA337.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA338.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA339.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA340.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA341.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA342.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA345.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA350.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA355.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA360.PRW;18/05/2018;15:51:20;PRW;#N/D
PLSA361.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365.PRW;18/05/2018;15:51:20;PRW;#N/D
PLSA365BAW.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BAX.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BB8.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BP6.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BP7.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPB.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPC.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPD.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPE.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPF.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPG.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPH.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPI.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPK.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPL.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPN.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPO.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPP.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPQ.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPR.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPS.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPT.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA365BPU.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA366.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA367.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA370.PRW;20/03/2018;14:40:29;PRW;#N/D
PLSA371.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA372.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA375.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA377.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA380.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA390.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA391.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA395.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA3X.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA400.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA401.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA405.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA410.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA420.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA421.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA422.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA435.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA443.PRW;12/01/2018;18:53:15;PRW;#N/D
PLSA444.PRW;19/01/2018;15:23:17;PRW;#N/D
PLSA445.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA446.PRW;26/04/2018;17:32:57;PRW;#N/D
PLSA447.PRW;04/11/2017;18:08:43;PRW;#N/D
PLSA448.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA449.PRW;04/09/2017;15:52:32;PRW;#N/D
PLSA450.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA455.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA460.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA467.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA470.PRW;15/05/2018;11:07:56;PRW;#N/D
PLSA475.PRW;06/02/2018;11:03:35;PRW;#N/D
PLSA476.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA480.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA485.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA490.PRW;21/12/2017;09:24:51;PRW;#N/D
PLSA495.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA496.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA497.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA498.PRW;11/05/2018;11:09:27;PRW;#N/D
PLSA499.PRW;23/05/2017;14:41:44;PRW;#N/D
PLSA500.PRW;18/05/2018;17:17:04;PRW;#N/D
PLSA501.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA502.PRW;21/12/2017;09:24:51;PRW;#N/D
PLSA505.PRW;21/12/2017;09:24:51;PRW;#N/D
PLSA508.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA510.PRW;05/01/2018;14:07:45;PRW;#N/D
PLSA515.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA520.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA530.PRW;27/02/2018;18:01:59;PRW;#N/D
PLSA552.PRW;16/05/2018;09:46:10;PRW;#N/D
PLSA553.PRW;13/04/2018;17:00:08;PRW;#N/D
PLSA554.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA570.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA580.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA585.PRW;26/05/2017;17:54:14;PRW;#N/D
PLSA586.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA587.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA588.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA590.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA595.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA605.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA610.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA615.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA616.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA627.PRW;10/05/2018;14:24:58;PRW;#N/D
PLSA628.PRW;27/02/2018;18:01:59;PRW;#N/D
PLSA629.PRW;07/03/2018;17:20:26;PRW;#N/D
PLSA631.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA635.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA636.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA640.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA650.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA655.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA660.PRW;28/02/2018;10:52:02;PRW;#N/D
PLSA660A.PRW;19/04/2018;09:26:44;PRW;#N/D
PLSA660B.PRW;26/03/2018;11:14:28;PRW;#N/D
PLSA660C.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA673.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA700.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA711.PRW;27/02/2018;18:01:59;PRW;#N/D
PLSA720.PRW;18/05/2018;17:17:04;PRW;#N/D
PLSA723.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA725.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA726.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA727.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA728.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA729.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA730.PRW;22/02/2018;10:27:19;PRW;#N/D
PLSA731.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA740.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA741.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA743.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA745.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA746.PRW;09/11/2017;09:55:33;PRW;#N/D
PLSA750.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSA755.PRW;21/11/2017;14:50:31;PRW;#N/D
PLSA756.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA760.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA765.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSA766.PRW;24/05/2017;08:40:20;PRW;#N/D
PLSA770.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSA770JB.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSA771.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA772.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA773.PRW;07/05/2018;10:43:22;PRW;#N/D
PLSA774.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA775.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA780.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA781.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA782.PRW;23/05/2017;14:02:55;PRW;#N/D
PLSA783.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA785.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA786.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA790.PRW;19/04/2018;14:59:26;PRW;#N/D
PLSA790C.PRW;15/02/2018;19:40:08;PRW;#N/D
PLSA790M.PRW;18/05/2017;17:14:17;PRW;#N/D
PLSA790V.PRX;03/05/2018;14:24:15;PRX;#N/D
PLSA791.PRW;27/04/2018;18:52:06;PRW;#N/D
PLSA795.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA800.PRW;28/02/2018;10:52:02;PRW;#N/D
PLSA800A.PRW;02/05/2018;11:08:42;PRW;#N/D
PLSA801.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA802.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA803.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA804.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA805.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA806.PRW;26/02/2018;16:24:09;PRW;#N/D
PLSA807.PRW;13/04/2018;15:58:30;PRW;#N/D
PLSA808.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA809.PRW;04/09/2017;11:21:20;PRW;#N/D
PLSA810.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA811.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA812.PRW;04/09/2017;11:21:20;PRW;#N/D
PLSA813.PRW;13/04/2018;15:58:30;PRW;#N/D
PLSA814.PRW;18/04/2018;16:02:48;PRW;#N/D
PLSA815.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA816.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA817.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA819.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA820.PRW;05/03/2018;18:06:45;PRW;#N/D
PLSA825.PRW;26/02/2018;16:24:09;PRW;#N/D
PLSA850.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA855.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA860.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA865.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA870.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA890.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA895.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA900.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA901.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA902.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA903.PRW;26/02/2018;16:24:09;PRW;#N/D
PLSA904.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA906.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA907.PRW;24/05/2017;08:40:20;PRW;#N/D
PLSA908.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA909.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA910.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA911.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA920.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA930.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA940.PRW;05/12/2017;14:10:37;PRW;#N/D
PLSA941.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA942.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA943.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA944.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA945.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA946.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA947.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA948.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA949.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA950.PRW;03/05/2018;11:42:24;PRW;#N/D
PLSA951.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA955.PRW;20/04/2018;18:33:46;PRW;#N/D
PLSA960.PRW;17/03/2018;10:31:46;PRW;#N/D
PLSA965.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA970.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA973.PRW;26/04/2018;17:32:57;PRW;#N/D
PLSA973FST.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA973L.PRW;15/05/2018;12:20:24;PRW;#N/D
PLSA974.PRW;26/04/2018;17:32:57;PRW;#N/D
PLSA975.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA977AB.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA980.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA981.PRW;05/03/2018;09:05:24;PRW;#N/D
PLSA982.PRW;05/03/2018;09:05:24;PRW;#N/D
PLSA983.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA984.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA987.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA988.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA989.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA990.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA991.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA992.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSA993.PRW;07/11/2017;15:08:34;PRW;#N/D
PLSA996.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA997.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA998.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA999.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA99A.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSA99B.PRW;29/03/2018;14:41:55;PRW;#N/D
PLSABA8C.PRW;20/10/2017;16:02:24;PRW;#N/D
PLSABA8M.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSABA8V.PRX;02/06/2017;09:46:05;PRX;#N/D
PLSABD4M.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSABDYM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSABF8C.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSABF8M.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSABF8V.PRX;02/06/2017;09:46:05;PRX;#N/D
PLSACANJB.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSAEXP.PRW;20/09/2017;09:23:36;PRW;#N/D
PLSAGHI.PRW;27/11/2017;11:53:25;PRW;#N/D
PLSAINTCOP.PRW;10/01/2018;11:03:11;PRW;#N/D
PLSALSTR.PRW;16/01/2018;11:38:05;PRW;#N/D
PLSANALM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSANOTM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSANRCT.PRW;09/10/2017;16:40:16;PRW;#N/D
PLSARPS.PRW;03/07/2017;11:44:38;PRW;#N/D
PLSARRINT.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSATBASE.PRW;18/05/2017;17:14:17;PRW;#N/D
PLSATBPR.PRW;13/04/2018;15:58:30;PRW;#N/D
PLSATMK.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSATMON.PRW;28/06/2017;09:51:57;PRW;#N/D
PLSATUNIO.PRW;16/01/2018;11:08:50;PRW;#N/D
PLSAUDBT.PRW;10/11/2017;10:55:58;PRW;#N/D
PLSAUDFI.PRW;23/03/2018;07:32:29;PRW;#N/D
PLSB400.PRW;24/04/2018;10:45:23;PRW;#N/D
PLSBAIXA.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSBASED.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSBASENUM.PRW;07/08/2017;13:53:55;PRW;#N/D
PLSBOL.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSBRW.PRW;23/02/2018;11:05:42;PRW;#N/D
PLSBSP08.PRW;05/10/2017;09:09:39;PRW;#N/D
PLSBSP09.PRW;05/10/2017;09:09:39;PRW;#N/D
PLSBSP10.PRW;22/10/2017;20:08:42;PRW;#N/D
PLSBSP11.PRW;21/11/2017;14:00:21;PRW;#N/D
PLSBSP12.PRW;29/11/2017;17:14:04;PRW;#N/D
PLSBSP13.PRW;15/12/2017;10:56:52;PRW;#N/D
PLSBSP14.PRW;12/01/2018;11:49:02;PRW;#N/D
PLSBSP15.PRW;26/01/2018;13:47:40;PRW;#N/D
PLSBSP18.PRW;19/04/2018;17:33:48;PRW;#N/D
PLSC005.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSC010.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSC016.PRW;23/05/2017;14:54:25;PRW;#N/D
PLSC140.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSC400.PRW;24/04/2018;10:46:34;PRW;#N/D
PLSCADCTB.PRW;18/05/2017;17:14:17;PRW;#N/D
PLSCADEX.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCADFE.PRW;15/09/2017;16:43:51;PRW;#N/D
PLSCADLAY.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCADREC.PRW;13/04/2018;17:23:24;PRW;#N/D
PLSCARBEN.PRW;19/04/2018;09:26:44;PRW;#N/D
PLSCARDESP.PRW;19/04/2018;09:26:44;PRW;#N/D
PLSCARGRC.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCARPRO.PRW;16/01/2018;11:08:50;PRW;#N/D
PLSCENTEMAIL.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCHKPRJ.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCHKTOP_RDMAKE.PRW;09/11/2017;22:44:16;PRW;#N/D
PLSCMOTPD.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCONTR.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSCONVTISS.PRW;15/05/2018;17:58:57;PRW;#N/D
PLSCORSIP.PRW;01/03/2018;10:05:22;PRW;#N/D
PLSCPAGBN.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCPGUI.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCTB.PRW;25/01/2018;16:33:14;PRW;#N/D
PLSCTB02.PRW;10/05/2018;16:19:59;PRW;#N/D
PLSCTB05.PRW;21/12/2017;09:24:51;PRW;#N/D
PLSCTB06.PRW;19/05/2018;14:15:38;PRW;#N/D
PLSCTB06PR.PRW;21/12/2017;09:24:51;PRW;#N/D
PLSCTB06RG.PRW;21/12/2017;09:24:51;PRW;#N/D
PLSCTB10.PRW;26/02/2018;10:49:28;PRW;#N/D
PLSCTB11.PRW;22/03/2018;15:24:15;PRW;#N/D
PLSCTBFUN.PRW;19/05/2018;14:15:38;PRW;#N/D
PLSCTBLP.PRW;22/03/2018;15:24:15;PRW;#N/D
PLSCTBR.PRW;21/12/2017;09:24:51;PRW;#N/D
PLSCTP01.PRW;21/12/2017;10:07:06;PRW;#N/D
PLSCTP02.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCTP03.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCTP04.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCTP05.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCTP06.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCTP11.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSCTPDOC.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSDAGCNT.PRW;12/12/2017;13:50:41;PRW;#N/D
PLSDAO.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSDATIVIN.PRW;18/05/2017;17:14:17;PRW;#N/D
PLSDBALTRI.PRW;18/05/2017;17:14:17;PRW;#N/D
PLSDELSX.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSDEMAM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSDEMO.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSDFLCXTR.PRW;16/11/2017;09:59:40;PRW;#N/D
PLSDINTER.PRW;09/11/2017;11:17:34;PRW;#N/D
PLSDIOPS.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSDLCRPRJ.PRW;18/05/2017;17:14:17;PRW;#N/D
PLSDSOLV.PRW;18/05/2017;17:14:17;PRW;#N/D
PLSENCAM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSEVNOT.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSEXCEUS.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSEXPGRA.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSEXPTEDI.PRW;25/04/2018;17:23:51;PRW;#N/D
PLSFILPRO.PRW;18/09/2017;11:52:00;PRW;#N/D
PLSFNCDOFF.PRW;23/01/2018;17:32:35;PRW;#N/D
PLSFUNCBOX.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSFUNP.PRW;24/04/2018;10:59:25;PRW;#N/D
PLSFUNREEMB.PRW;26/04/2018;17:32:57;PRW;#N/D
PLSGERAXML.PRW;07/03/2018;14:32:48;PRW;#N/D
PLSGERGRFM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSGRV.PRW;28/02/2018;10:52:02;PRW;#N/D
PLSGRVBENF.PRW;19/04/2018;17:17:05;PRW;#N/D
PLSGRVPRST.PRW;19/04/2018;17:17:05;PRW;#N/D
PLSGUIBCO.PRW;27/02/2018;18:01:59;PRW;#N/D
PLSHASMAP.PRW;14/05/2018;07:40:14;PRW;#N/D
PLSHISTRAN.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSID33.PRW;01/03/2018;13:50:24;PRW;#N/D
PLSIMPFST.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSIMPOPC.APH;02/06/2017;09:46:05;APH;#N/D
PLSINAUM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSINSAM.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSINTEG.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSINTGRC.PRW;07/03/2018;14:32:48;PRW;#N/D
PLSITBTQ.PRW;30/10/2017;11:50:47;PRW;#N/D
PLSITBTU.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSJNTJB.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSJNTME.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSLOAD.PRW;26/04/2018;17:32:57;PRW;#N/D
PLSLOAD2.PRW;13/03/2017;19:53:19;PRW;#N/D
PLSLOAD3.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSLOAD4.PRW;13/03/2017;19:53:19;PRW;#N/D
PLSM010.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM020.PRW;24/03/2018;15:31:05;PRW;#N/D
PLSM030.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM040.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM050.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM060.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM090.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM100.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM110.PRW;02/06/2017;09:46:05;PRW;#N/D
PLSM120.PRW;11/12/2017;08:32:21;PRW;#N/D
PLSM130.PRW;05/03/2018;09:05:24;PRW;#N/D
PLSM132.PRW;05/03/2018;09:05:24;PRW;#N/D
PLSM135.PRW;05/03/2018;18:01:38;PRW;#N/D
PLSM140.PRW;26/02/2018;16:24:09;PRW;#N/D
